0,0.60842630115125,-0.361753241321832,1.30292267102351,-1.57
0.1,0.592183151052894,-0.359869542260915,1.29277908541995,-1.57
0.2,0.588858212390459,-0.357862581291026,1.28282659885996,-1.57
0.3,0.588177715163974,-0.35598414653102,1.27271710682253,-1.57
0.4,0.588038442434645,-0.354245780353737,1.26243396976379,-1.57
0.5,0.58800993844481,-0.352648966713516,1.25197432577358,-1.57
0.6,0.588004104730156,-0.351194820645718,1.24133574383037,-1.57
0.7,0.58800291078418,-0.349884501002955,1.23051565420787,-1.57
0.8,0.588002666427546,-0.348719233447588,1.21951131430735,-1.57
0.9,0.588002616416774,-0.347700317477496,1.20831979608261,-1.57
1,0.588002606181418,-0.346829133250935,1.19693797339226,-1.57
1.1,0.58800260408662,-0.346107148927289,1.18536250825804,-1.57
1.2,0.588002603657891,-0.345535928615131,1.17358983585933,-1.57
1.3,0.588002603570146,-0.345117141001382,1.16161614811189,-1.57
1.4,0.588002603552188,-0.344852568744586,1.14943737565949,-1.57
1.5,0.588002603548513,-0.344744118727508,1.13704916808208,-1.57
1.6,0.588002603547761,-0.344793833278365,1.12444687209525,-1.57
1.7,0.588002603547607,-0.34500390248679,1.11162550748166,-1.57
1.8,0.588002603547578,-0.345376677760186,1.09857974045474,-1.57
1.9,0.588002603547578,-0.345914686789476,1.08530385410756,-1.57
2,0.588002603547578,-0.346620650120785,1.07179171554305,-1.57
2.1,0.588002603547578,-0.347497499562619,1.05803673921425,-1.57
2.2,0.588002603547578,-0.348548398697449,1.04403184592271,-1.57
2.3,0.588002603547578,-0.349776765814235,1.02976941682535,-1.57
2.4,0.588002603547578,-0.351186299635623,1.01524124168296,-1.57
2.5,0.588002603547578,-0.352781008283486,1.00043846044013,-1.57
2.6,0.588002603547578,-0.354565242011469,0.985351497051919,-1.57
2.7,0.588002603547578,-0.356543730337972,0.969969984258021,-1.57
2.8,0.588002603547578,-0.358721624342137,0.954282677739868,-1.57
2.9,0.588002603547578,-0.36110454504614,0.938277357766815,-1.57
3,0.588002603547578,-0.363698639008124,0.921940716024892,-1.57
3.1,0.575741174551482,-0.348082030918354,0.943547712680147,-1.56400961143451
3.2,0.560764705714878,-0.333051152996472,0.964096833729494,-1.55849136830705
3.3,0.544977983384878,-0.318585847424279,0.98364359761172,-1.55340990999701
3.4,0.528772486624755,-0.304668659818377,1.00223757654255,-1.54873311867209
3.5,0.51223082259224,-0.291286779310501,1.01992017883353,-1.54443239688898
